age,workclass,education-num,occupation,race,sex,native-country,marital-status
"[37, 47[",Private,9,Craft-repair,White,Male,Japan,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Widowed
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Never-married
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,White,Male,Canada,Never-married
"[37, 47[",Private,9,Craft-repair,Asian-Pac-Islander,Male,Vietnam,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Black,Male,Jamaica,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Married-spouse-absent
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,Mexico,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Asian-Pac-Islander,Male,Thailand,Married-spouse-absent
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Other,Male,Mexico,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,Nicaragua,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,England,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,Portugal,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,Asian-Pac-Islander,Male,Taiwan,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Female,United-States,Widowed
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Asian-Pac-Islander,Male,Hong,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,Other,Male,Mexico,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Widowed
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,Haiti,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,Poland,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-spouse-absent
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Amer-Indian-Eskimo,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Local-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,Mexico,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Asian-Pac-Islander,Female,Japan,Divorced
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Asian-Pac-Islander,Male,Philippines,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,Poland,Married-spouse-absent
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Separated
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,Italy,Separated
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Asian-Pac-Islander,Male,India,Married-spouse-absent
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Federal-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Never-married
"[37, 47[",Private,9,Craft-repair,White,Female,United-States,Divorced
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Other,Male,Puerto-Rico,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",State-gov,9,Craft-repair,White,Male,United-States,Married-civ-spouse
"[37, 47[",Self-emp-not-inc,9,Craft-repair,Black,Male,United-States,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,Asian-Pac-Islander,Male,South,Married-civ-spouse
"[37, 47[",Private,9,Craft-repair,White,Male,United-States,Married-civ-spouse
